,HIGHESG,LOWESG,,,,,,,,
8/23/2011,0.013950529,-0.006365189,,1.013950529,0.993634811,,0.995037924,2.64112766,,FALSE
8/24/2011,0.0121646,0.009147773,,1.0121646,1.009147773,,1.007142162,2.665288096,,FALSE
8/25/2011,-0.016141274,0.047936687,,0.983858726,1.047936687,,0.990885605,2.793053176,,FALSE
8/26/2011,0.003674304,0.007804392,,1.003674304,1.007804392,,0.99452642,2.814851259,,FALSE
8/29/2011,0.007045189,-0.010058395,,1.007045189,0.989941605,,1.001533046,2.786538373,,FALSE
8/30/2011,0.000610796,0.006058634,,1.000610796,1.006058634,,1.002144778,2.803420988,,FALSE
8/31/2011,0.012328049,0.004667268,,1.012328049,1.004667268,,1.014499268,2.816505305,,FALSE
9/1/2011,0.01600148,0.044143238,,1.01600148,1.044143238,,1.030732758,2.940834969,,FALSE
9/2/2011,-0.011420183,0.004334168,,0.988579817,1.004334168,,1.018961601,2.953581042,,FALSE
9/6/2011,0.015213155,0.003445902,,1.015213155,1.003445902,,1.034463222,2.963758792,,FALSE
9/7/2011,0.005139241,-0.036134158,,1.005139241,0.963865842,,1.039779577,2.856665863,,FALSE
9/8/2011,-0.02265476,0.031374775,,0.97734524,1.031374775,,1.016223621,2.946293112,,FALSE
9/9/2011,-0.015760533,0.033971488,,0.984239467,1.033971488,,1.000207395,3.046383072,,FALSE
9/12/2011,-0.004956289,0.013539814,,0.995043711,1.013539814,,0.995250078,3.087630533,,FALSE
9/13/2011,-0.004307938,0.001298179,,0.995692062,1.001298179,,0.990962602,3.091638829,,FALSE
9/14/2011,-0.002157885,0.009788218,,0.997842115,1.009788218,,0.988824219,3.121900463,,FALSE
9/15/2011,-0.004915266,0.009473681,,0.995084734,1.009473681,,0.983963885,3.151476353,,FALSE
9/16/2011,0.001888957,-0.024082222,,1.001888957,0.975917778,,0.985822551,3.075581799,,FALSE
9/19/2011,0.000242348,-0.001873576,,1.000242348,0.998126424,,0.986061464,3.069819462,,FALSE
9/20/2011,-0.014371784,0.005715091,,0.985628216,1.005715091,,0.971890002,3.087363759,,FALSE
9/21/2011,-0.029480004,-0.000301029,,0.970519996,0.999698971,,0.94323868,3.086434374,,FALSE
9/22/2011,-0.008419959,0.01952425,,0.991580041,1.01952425,,0.935296649,3.14669469,,FALSE
9/23/2011,0.008643987,0.016134056,,1.008643987,1.016134056,,0.943381341,3.197463638,,FALSE
9/26/2011,8.15E-05,0.011195587,,1.00008147,1.011195587,,0.943458198,3.233261119,,FALSE
9/27/2011,-0.010848171,0.008430157,,0.989151829,1.008430157,,0.933223402,3.260518019,,FALSE
9/28/2011,-0.019869521,-0.01198893,,0.980130479,0.98801107,,0.9146807,3.221427895,,FALSE
9/29/2011,0.001314673,-0.014098716,,1.001314673,0.985901284,,0.915883205,3.176009899,,FALSE
9/30/2011,0.002626464,-0.017040749,,1.002626464,0.982959251,,0.918288739,3.121888312,,FALSE
10/3/2011,-0.020342452,-0.036695535,,0.979657548,0.963304465,,0.899608495,3.007328951,,FALSE
10/4/2011,0.031738809,0.000753679,,1.031738809,1.000753679,,0.928160997,3.009595511,,FALSE
10/5/2011,-0.003924723,0.034170799,,0.996075277,1.034170799,,0.924518223,3.112435793,,FALSE
10/6/2011,0.023645878,0.004382945,,1.023645878,1.004382945,,0.946379268,3.126077428,,FALSE
10/7/2011,-0.005480308,0.011393195,,0.994519692,1.011393195,,0.941192818,3.161693439,,FALSE
10/10/2011,-0.015798707,0.002621877,,0.984201293,1.002621877,,0.926323189,3.16998301,,FALSE
10/11/2011,0.002930393,0.002053938,,1.002930393,1.002053938,,0.92903768,3.17649396,,FALSE
10/12/2011,-0.000562702,0.001316443,,0.999437298,1.001316443,,0.928514908,3.180675632,,FALSE
10/13/2011,-0.016532032,-0.023218836,,0.983467968,0.976781164,,0.91316467,3.106824048,,FALSE
10/14/2011,-0.019275476,0.007043766,,0.980724524,1.007043766,,0.895562986,3.128707789,,FALSE
10/17/2011,0.006344978,-0.006126094,,1.006344978,0.993873906,,0.901245313,3.109541032,,FALSE
10/18/2011,0.003480925,0.010552143,,1.003480925,1.010552143,,0.90438248,3.142353355,,FALSE
10/19/2011,0.024874415,-0.014847913,,1.024874415,0.985152087,,0.926878466,3.095695967,,FALSE
10/20/2011,0.024678168,0.011527682,,1.024678168,1.011527682,,0.949752128,3.131382166,,FALSE
10/21/2011,-0.006394442,0.010885186,,0.993605558,1.010885186,,0.943678994,3.165467842,,FALSE
10/24/2011,0.011515173,0.019854604,,1.011515173,1.019854604,,0.95454562,3.228316952,,FALSE
10/25/2011,-0.00479541,-0.005773185,,0.99520459,0.994226815,,0.949968182,3.209679282,,FALSE
10/26/2011,-0.009366707,0.001120827,,0.990633293,1.001120827,,0.941070109,3.213276779,,FALSE
10/27/2011,0.02136289,0.033266951,,1.02136289,1.033266951,,0.961174087,3.320172701,,FALSE
10/28/2011,-8.95E-05,-0.003342884,,0.999910518,0.996657116,,0.961088079,3.309073749,,FALSE
10/31/2011,-0.017862851,0.00311898,,0.982137149,1.00311898,,0.943920306,3.319394685,,FALSE
11/1/2011,-0.010775435,-0.01951162,,0.989224565,0.98048838,,0.933749154,3.254627916,,FALSE
11/2/2011,-0.001959183,0.048615024,,0.998040817,1.048615024,,0.931919768,3.412851729,,FALSE
11/3/2011,0.006732467,0.020710087,,1.006732467,1.020710087,,0.938193887,3.483532184,,FALSE
11/4/2011,0.000210339,0.003846158,,1.000210339,1.003846158,,0.938391225,3.496930401,,FALSE
11/7/2011,-0.012861815,-0.013326309,,0.987138185,0.986673691,,0.926321811,3.450329228,,FALSE
11/8/2011,0.009907724,-0.012347297,,1.009907724,0.987652703,,0.935499552,3.407726988,,FALSE
11/9/2011,0.00878734,-0.003008809,,1.00878734,0.996991191,,0.943720104,3.397473788,,FALSE
11/10/2011,-0.018604849,-0.015785153,,0.981395151,0.984214847,,0.926162334,3.343844143,,FALSE
11/11/2011,-0.00952124,0.025821617,,0.99047876,1.025821617,,0.91734412,3.430187606,,FALSE
11/14/2011,-0.005399766,-0.024267376,,0.994600234,0.975732624,,0.912390676,3.346945954,,FALSE
11/15/2011,0.014139024,0.050811633,,1.014139024,1.050811633,,0.925290989,3.517009745,,FALSE
11/16/2011,-0.028995644,-0.000118915,,0.971004356,0.999881085,,0.898461581,3.516591519,,FALSE
11/17/2011,-0.003939294,0.004269425,,0.996060706,1.004269425,,0.894922277,3.531605342,,FALSE
11/18/2011,-0.016597205,0.023377803,,0.983402795,1.023377803,,0.880069069,3.614166517,,FALSE
11/21/2011,0.005841946,-0.012914183,,1.005841946,0.987085817,,0.885210385,3.567492508,,FALSE
11/22/2011,0.007377799,-0.026720659,,1.007377799,0.973279341,,0.891741289,3.472166756,,FALSE
11/23/2011,-0.013383435,-0.015694901,,0.986616565,0.984305099,,0.879806727,3.417671443,,FALSE
11/25/2011,-0.021895396,-0.007578227,,0.978104604,0.992421773,,0.860543011,3.391771553,,FALSE
11/28/2011,0.019842313,0.01067341,,1.019842313,1.01067341,,0.877618174,3.42797332,,FALSE
11/29/2011,0.008829962,-0.018150773,,1.008829962,0.981849227,,0.885367509,3.365752954,,FALSE
11/30/2011,0.018693884,0.036299646,,1.018693884,1.036299646,,0.901918466,3.487928595,,FALSE
12/1/2011,-0.017589198,-0.015997187,,0.982410802,0.984002813,,0.886054444,3.432131548,,FALSE
12/2/2011,-0.004349427,0.023721139,,0.995650573,1.023721139,,0.882200615,3.513545618,,FALSE
12/5/2011,0.000651373,0.026640126,,1.000651373,1.026640126,,0.882775257,3.607146918,,FALSE
12/6/2011,0.007927895,-0.01114419,,1.007927895,0.98885581,,0.889773806,3.566948189,,FALSE
12/7/2011,-0.00697887,-0.009444561,,0.99302113,0.990555439,,0.88356419,3.53325993,,FALSE
12/8/2011,0.002108823,-0.000754399,,1.002108823,0.999245601,,0.885427471,3.530594441,,FALSE
12/9/2011,-0.017898236,-0.018517333,,0.982101764,0.981482667,,0.869579881,3.465217248,,FALSE
12/12/2011,0.005509795,0.020502018,,1.005509795,1.020502018,,0.874371088,3.536261194,,FALSE
12/13/2011,-0.014247481,0.008110712,,0.985752519,1.008110712,,0.861913502,3.564942792,,FALSE
12/14/2011,-0.015310668,0.0267709,,0.984689332,1.0267709,,0.84871703,3.66037952,,FALSE
12/15/2011,0.000239675,0.001305888,,1.000239675,1.001305888,,0.848920446,3.665159565,,FALSE
12/16/2011,0.001575961,0.023211283,,1.001575961,1.023211283,,0.850258312,3.750232619,,FALSE
12/19/2011,-0.023153542,0.00491725,,0.976846458,1.00491725,,0.830571821,3.768673451,,FALSE
12/20/2011,-0.000131486,0.015723148,,0.999868514,1.015723148,,0.830462612,3.827928862,,FALSE
12/21/2011,0.010497926,-0.008699589,,1.010497926,0.991300411,,0.839180748,3.794627455,,FALSE
12/22/2011,-0.008111954,0.008771189,,0.991888046,1.008771189,,0.832373352,3.827910851,,FALSE
12/23/2011,-0.005238108,0.002259556,,0.994761892,1.002259556,,0.828013291,3.83656023,,FALSE
12/27/2011,-0.007164667,0.002430114,,0.992835333,1.002430114,,0.822080851,3.845883509,,FALSE
12/28/2011,0.008517702,0.000777885,,1.008517702,1.000777885,,0.829083091,3.848875163,,FALSE
12/29/2011,-0.016492944,-0.004819578,,0.983507056,0.995180422,,0.815409071,3.830325211,,FALSE
12/30/2011,0.015318538,0.003849291,,1.015318538,1.003849291,,0.827899946,3.845069249,,FALSE
1/3/2012,0.035532284,-0.072116647,,1.035532284,0.927883353,,0.857317122,3.567775748,,FALSE
1/4/2012,-0.015133241,0.003236443,,0.984866759,1.003236443,,0.844343136,3.579322649,,FALSE
1/5/2012,0.002155509,-0.005477779,,1.002155509,0.994522221,,0.846163125,3.559715912,,FALSE
1/6/2012,-0.006173748,0.016185667,,0.993826252,1.016185667,,0.840939127,3.617332289,,FALSE
1/9/2012,0.00857032,-0.004268258,,1.00857032,0.995731742,,0.848146245,3.601892582,,FALSE
1/10/2012,-0.006160531,-0.004603993,,0.993839469,0.995396007,,0.842921213,3.585309495,,FALSE
1/11/2012,0.000415518,-0.001184421,,1.000415518,0.998815579,,0.843271462,3.581062981,,FALSE
1/12/2012,-0.00748946,0.033772493,,0.99251054,1.033772493,,0.836955814,3.702004407,,FALSE
1/13/2012,0.015272472,0.022212425,,1.015272472,1.022212425,,0.849738198,3.7842349,,FALSE
1/17/2012,0.032597884,-0.001590222,,1.032597884,0.998409778,,0.877437865,3.778217129,,FALSE
1/18/2012,-0.014914603,0.008255467,,0.985085397,1.008255467,,0.864351227,3.809408075,,FALSE
1/19/2012,0.001446313,0.015288404,,1.001446313,1.015288404,,0.86560135,3.867647846,,FALSE
1/20/2012,0.013978951,0.027641595,,1.013978951,1.027641595,,0.877701548,3.974555801,,FALSE
1/23/2012,-0.012505576,-0.037841421,,0.987494424,0.962158579,,0.866725385,3.824152961,,FALSE
1/24/2012,0.000664667,-0.029977279,,1.000664667,0.970022721,,0.867301469,3.709515262,,FALSE
1/25/2012,-0.007700045,0.004022418,,0.992299955,1.004022418,,0.860623208,3.724436482,,FALSE
1/26/2012,0.01361969,-0.017016794,,1.01361969,0.982983206,,0.872344629,3.661058514,,FALSE
1/27/2012,0.005286845,0.000239127,,1.005286845,1.000239127,,0.87695658,3.661933973,,FALSE
1/30/2012,0.004857531,0.052560275,,1.004857531,1.052560275,,0.881216423,3.854406229,,FALSE
1/31/2012,0.008451973,0.00130267,,1.008451973,1.00130267,,0.88866444,3.859427249,,FALSE
2/1/2012,0.002237905,0.012650761,,1.002237905,1.012650761,,0.890653187,3.908251941,,FALSE
2/2/2012,-0.004012909,-0.019894553,,0.995987091,0.980105447,,0.887079077,3.830499015,,FALSE
2/3/2012,-0.009670065,-0.01134635,,0.990329935,0.98865365,,0.878500965,3.787036832,,FALSE
2/6/2012,0.015089719,0.01330208,,1.015089719,1.01330208,,0.891757298,3.837412299,,FALSE
2/7/2012,-0.00709241,-0.00858265,,0.99290759,0.99141735,,0.88543259,3.804477131,,FALSE
2/8/2012,-0.000536666,0.033017418,,0.999463334,1.033017418,,0.884957408,3.930091144,,FALSE
2/9/2012,0.013559386,-0.016731657,,1.013559386,0.983268343,,0.896956888,3.864334208,,FALSE
2/10/2012,-0.024654509,-0.005581578,,0.975345491,0.994418422,,0.874842856,3.842765123,,FALSE
2/13/2012,0.022491044,-0.000789147,,1.022491044,0.999210853,,0.894518985,3.839732617,,FALSE
2/14/2012,-0.011480222,-0.007075474,,0.988519778,0.992924526,,0.884249708,3.812564688,,FALSE
2/15/2012,0.012036592,0.002308045,,1.012036592,1.002308045,,0.894893061,3.821364258,,FALSE
2/16/2012,0.002133587,-0.002920948,,1.002133587,0.997079052,,0.896802393,3.810202252,,FALSE
2/17/2012,0.000678683,-0.005892073,,1.000678683,0.994107927,,0.897411038,3.787752263,,FALSE
2/21/2012,-0.01993597,0.012588345,,0.98006403,1.012588345,,0.879520279,3.835433797,,FALSE
2/22/2012,0.022461099,0.004970446,,1.022461099,1.004970446,,0.899275271,3.854497612,,FALSE
2/23/2012,-0.009333185,0.021435039,,0.990666815,1.021435039,,0.890882169,3.937118919,,FALSE
2/24/2012,0.011961289,0.003679936,,1.011961289,1.003679936,,0.901538268,3.951607262,,FALSE
2/27/2012,-0.013041339,-0.002224353,,0.986958661,0.997775647,,0.889781002,3.942817491,,FALSE
2/28/2012,-0.012455731,0.007622905,,0.987544269,1.007622905,,0.878698129,3.972873214,,FALSE
2/29/2012,0.00784301,0.004624808,,1.00784301,1.004624808,,0.885589767,3.991246992,,FALSE
3/1/2012,-0.006129601,0.039994514,,0.993870399,1.039994514,,0.880161455,4.150874976,,FALSE
3/2/2012,0.00783125,-0.013653495,,1.00783125,0.986346505,,0.88705422,4.094201024,,FALSE
3/5/2012,-0.0028059,0.00143478,,0.9971941,1.00143478,,0.884565234,4.100075303,,FALSE
3/6/2012,0.009355784,-0.007973809,,1.009355784,0.992026191,,0.892841036,4.067382084,,FALSE
3/7/2012,0.021328638,-0.012424669,,1.021328638,0.987575331,,0.911884119,4.01684621,,FALSE
3/8/2012,-0.016323617,-0.011784773,,0.983676383,0.988215227,,0.896998872,3.969508589,,FALSE
3/9/2012,-0.001117458,0.00734295,,0.998882542,1.00734295,,0.895996514,3.998656493,,FALSE
3/12/2012,-0.000334463,-0.027897426,,0.999665537,0.972102574,,0.895696836,3.887104268,,FALSE
3/13/2012,-0.002541418,-0.008686118,,0.997458582,0.991313882,,0.893420495,3.853340422,,FALSE
3/14/2012,0.011825491,-0.00355249,,1.011825491,0.99644751,,0.903985631,3.839651469,,FALSE
3/15/2012,0.010606011,-0.001027316,,1.010606011,0.998972684,,0.913573313,3.835706933,,FALSE
3/16/2012,-0.000795464,0.008810667,,0.999204536,1.008810667,,0.912846598,3.869502069,,FALSE
3/19/2012,-0.015657375,0.009471118,,0.984342625,1.009471118,,0.898553816,3.906150582,,FALSE
3/20/2012,-0.002722116,-0.026095838,,0.997277884,0.973904162,,0.896107849,3.804216309,,FALSE
3/21/2012,0.023196859,0.008702621,,1.023196859,1.008702621,,0.916894736,3.837322961,,FALSE
3/22/2012,-0.009966784,0.013438074,,0.990033216,1.013438074,,0.907756244,3.888889192,,FALSE
3/23/2012,0.008712721,-0.008971925,,1.008712721,0.991028075,,0.915665271,3.853998369,,FALSE
3/26/2012,0.010932556,0.003085199,,1.010932556,1.003085199,,0.925675833,3.865888721,,FALSE
3/27/2012,-0.003239283,-0.003525912,,0.996760717,0.996474088,,0.922677307,3.852257938,,FALSE
3/28/2012,-0.013918404,0.007074941,,0.986081596,1.007074941,,0.909835111,3.879512434,,FALSE
3/29/2012,0.000789564,0.135563497,,1.000789564,1.135563497,,0.910553484,4.405432707,,FALSE
3/30/2012,0.014973265,0.013046671,,1.014973265,1.013046671,,0.924187443,4.462908939,,FALSE
4/2/2012,0.010758567,-0.003163437,,1.010758567,0.996836563,,0.934130376,4.448790808,,FALSE
4/3/2012,0.013670203,0.004768778,,1.013670203,1.004768778,,0.946900127,4.470006104,,FALSE
4/4/2012,0.003179959,0.024634548,,1.003179959,1.024634548,,0.949911231,4.580122684,,FALSE
4/5/2012,0.014859374,-0.002529387,,1.014859374,0.997470613,,0.964026318,4.56853778,,FALSE
4/9/2012,0.000350154,-0.009549496,,1.000350154,0.990450504,,0.964363875,4.524910546,,FALSE
4/10/2012,0.014593283,-0.014485505,,1.014593283,0.985514495,,0.978437109,4.459364933,,FALSE
4/11/2012,-0.01925507,-0.000872628,,0.98074493,0.999127372,,0.959597235,4.455473565,,FALSE
4/12/2012,0.001638252,-0.004815415,,1.001638252,0.995184585,,0.961169297,4.43401861,,FALSE
4/13/2012,0.02309809,0.019001855,,1.02309809,1.019001855,,0.983370471,4.518273187,,FALSE
4/16/2012,-0.005474396,0.00093677,,0.994525604,1.00093677,,0.977987112,4.52250577,,FALSE
4/17/2012,-0.000774216,-0.002813054,,0.999225784,0.997186946,,0.977229939,4.509783719,,FALSE
4/18/2012,0.00892002,0.000913263,,1.00892002,1.000913263,,0.985946849,4.51390234,,FALSE
4/19/2012,0.003711818,0.00235514,,1.003711818,1.00235514,,0.989606504,4.52453321,,FALSE
4/20/2012,-0.003756397,0.010244598,,0.996243603,1.010244598,,0.985889149,4.570885233,,FALSE
4/23/2012,-0.020782382,0.000647224,,0.979217618,1.000647224,,0.965400024,4.573843622,,FALSE
4/24/2012,0.000569022,-0.007534626,,1.000569022,0.992465374,,0.965949357,4.539381423,,FALSE
4/25/2012,0.002276058,0.012927137,,1.002276058,1.012927137,,0.968147914,4.598062628,,FALSE
4/26/2012,-0.002314413,-0.01647429,,0.997685587,0.98352571,,0.96590722,4.522312813,,FALSE
4/27/2012,-0.015826891,0.024215314,,0.984173109,1.024215314,,0.950619911,4.631822039,,FALSE
4/30/2012,0.000544711,0.000907132,,1.000544711,1.000907132,,0.951137724,4.636023712,,FALSE
5/1/2012,-0.004766337,0.004864281,,0.995233663,1.004864281,,0.946604282,4.658574632,,FALSE
5/2/2012,0.004835176,-0.00079567,,1.004835176,0.99920433,,0.95118128,4.654867946,,FALSE
5/3/2012,-0.011026119,-0.013304708,,0.988973881,0.986695292,,0.940693442,4.592936289,,FALSE
5/4/2012,0.019861506,0.00463126,,1.019861506,1.00463126,,0.95937703,4.614207371,,FALSE
5/7/2012,0.00055321,-0.000780914,,1.00055321,0.999219086,,0.959907767,4.61060407,,FALSE
5/8/2012,0.002602503,0.016975531,,1.002602503,1.016975531,,0.96240593,4.688871523,,FALSE
5/9/2012,-0.000245364,-0.012959523,,0.999754636,0.987040477,,0.96216979,4.628105987,,FALSE
5/10/2012,-0.001043444,-0.015694119,,0.998956556,0.984305881,,0.96116582,4.55547194,,FALSE
5/11/2012,0.004381528,0.017393424,,1.004381528,1.017393424,,0.965377195,4.634707195,,FALSE
5/14/2012,-0.004888725,0.010654141,,0.995111275,1.010654141,,0.960657732,4.684086021,,FALSE
5/15/2012,-0.017241202,0.007617419,,0.982758798,1.007617419,,0.944094838,4.719766666,,FALSE
5/16/2012,-0.012571553,0.007430116,,0.987428447,1.007430116,,0.932226099,4.754835081,,FALSE
5/17/2012,0.013880598,-0.006774176,,1.013880598,0.993225824,,0.945165954,4.722624989,,FALSE
5/18/2012,0.012931042,0.015621021,,1.012931042,1.015621021,,0.957387935,4.796397216,,FALSE
5/21/2012,-0.025137441,-0.012188805,,0.974862559,0.987811195,,0.933321653,4.737934865,,FALSE
5/22/2012,0.031940834,-0.007548414,,1.031940834,0.992451586,,0.963132725,4.702170973,,FALSE
5/23/2012,0.002905623,-0.00601773,,1.002905623,0.99398227,,0.965931226,4.673874576,,FALSE
5/24/2012,-0.00376915,-0.001557754,,0.99623085,0.998442246,,0.962290487,4.666593828,,FALSE
5/25/2012,-0.011575161,-0.011158338,,0.988424839,0.988841662,,0.95115182,4.614522399,,FALSE
5/29/2012,0.010563168,0.010783386,,1.010563168,1.010783386,,0.961198996,4.664282576,,FALSE
5/30/2012,0.001175841,-0.00014455,,1.001175841,0.99985545,,0.962329213,4.663608354,,FALSE
5/31/2012,-0.00911721,0.017438843,,0.99088279,1.017438843,,0.953555456,4.744936289,,FALSE
6/1/2012,-0.003950634,-0.003061911,,0.996049366,0.996938089,,0.949788307,4.730407716,,FALSE
6/4/2012,0.009196231,-0.002269387,,1.009196231,0.997730613,,0.958522779,4.719672592,,FALSE
6/5/2012,0.001792769,0.006764567,,1.001792769,1.006764567,,0.96024119,4.751599131,,FALSE
6/6/2012,0.038683063,0.004696204,,1.038683063,1.004696204,,0.99738626,4.773913608,,FALSE
6/7/2012,-0.003554982,0.012590491,,0.996445018,1.012590491,,0.993840569,4.834019525,,FALSE
6/8/2012,0.002413679,0.003049816,,1.002413679,1.003049816,,0.996239381,4.848762397,,FALSE
6/11/2012,-0.002647976,0.024404321,,0.997352024,1.024404321,,0.993601364,4.96709315,,FALSE
6/12/2012,-0.008167177,-0.01024898,,0.991832823,0.98975102,,0.985486446,4.916185514,,FALSE
6/13/2012,0.001703666,0.009303885,,1.001703666,1.009303885,,0.987165386,4.96192514,,FALSE
6/14/2012,0.006133548,0.004929397,,1.006133548,1.004929397,,0.993220212,4.986384436,,FALSE
6/15/2012,-0.005692123,-0.011091792,,0.994307877,0.988908208,,0.98756668,4.931076499,,FALSE
